sha,date,segment,is_merge,dominant_subsystem,class,subject
6e9af36fbcddda0003d3045ade986982a537ed44,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(metal): METAL=1 could not build on a stock macOS
230b75fd82e679997bb104a821a55494156bc787,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,Do not fork an OpenMP team to run one iteration
aef8552b84975025ce83e897a92585b71954a078,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(omp): set OMP_NUM_THREADS from physical cores on every platform
12e172cda7780effe9c20c77bd9bf6977f704dcc,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,refactor(v4): complete target-only engine migration
8b3553dfe7bc82a244dd3706cd0231e085dad50d,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,docs: acknowledge the engineering the tree actually builds on
38fd944e990a2f5517d3a71b40220e2127bb30cc,2026-08-03,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,Point the efficiency tests at the engine's actual name
a98067a30baf4a147648b6f685d67649cfbd92ad,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,Build the container image in CI
e68058d232c0a3b2c2868499f7b36512be6d8dbb,2026-08-03,PRODUCTION_CAMPAIGN,no,SHARED_STORE,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,st: retain tensor shapes and shard sizes
01e078fa4227090b153bac303e53eb575cb539f0,2026-08-03,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,Document the 79 undocumented environment variables
1f76e498cc346a0c324a946711ea799ef953250a,2026-08-03,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,test(loader): compare paths as paths; not as strings
22210a244635cc5f5f23cb29a267f4ad19a79612,2026-08-02,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,ci(windows): run the backend-loader contract tests on Windows
c6102228657e31032ac49fe710fff961cc4263ec,2026-08-02,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs(windows): document the HIP toolchain pin; runtime isolation and residency check
219b5edc9af457160b381860f16948cba7b19023,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,docs(gpu-backends): retire the Windows HIP "build only" status
d27e182c68ecfa380e0b183501816ece2ebaa3f2,2026-08-02,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,docs(windows): document isolated GLM oracle tooling
a5ef3d7a63fc6660ea03322f5a10c8a9f2017ec0,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(windows): enforce exact HIP runtime binding
c5f5922d3cccc29324e7add4d02b37beae584422,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,refactor(windows): add HIP runtime binding foundations
7d1fa40f33f8b44cfd125fca4b5c3ca25ebf97c8,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(windows): report truthful backend load failures
fc21992a2caf4c4e742d5e7e099d402fc91d2aa2,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(windows): validate the configured HIP runtime directory
c1bda85d0a4f83e0ebfac5bf77a1ad5b71b9ccd2,2026-08-01,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,test(loader): prove same-process HIP runtime binding
78d2a39febb7a2c2171a5d99490b4e9d98befadb,2026-08-01,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,test(loader): add controlled Windows HIP DLL fixtures
75cfda88aaa5bc4e285fc55efaaa32b24b5a75a1,2026-08-01,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,test(loader): give the backend-DLL contract its own owner
f1e47aa7ec290e76221eb65f4c9e6415b7e03f8a,2026-08-01,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,test(cuda): assert the real COLI_CUDA opt-in contract
841ee23f665560680900de8f4df7b8e0977aaaf5,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(windows): select the HIP backend DLL in HIP mode
6efd3c97271f8e75a0a11cb01341a0e79044f2d5,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,build(windows): add an opt-in native HIP DLL build
3159c0f7c9a46ade69e5233d3f999f9de0042dd5,2026-08-03,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs(experiments): the CPU read ceiling; llama.cpp; determinism; and a refuted hypothesis
7fb11595245b6f320b3cfef9565fdbe6da92442b,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #792 from JustVugg/feat/kimi-usage-history
0797f186edbc2b33ce2708f4406fd560ae3fb38f,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #793 from ThefloorMiner/fix/expert-bytes-probe-widest
de4aa66bae5ea7bc6800d779ec34cbed4130f547,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,cuda: forward device telemetry through Windows loader
99cd64007ec89f9de61d0f40d2d6f601c225f4f2,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,docs: acknowledge inference research foundations
56c03a1ee3e66e79b5bf5ef687f86b3d363c7b35,2026-08-03,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,docs: publish GLM-5.2 inference research closeout
2c5be24fb818473f890c35b9db13aed680dddfa6,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,cuda: add paged ragged KV research runtime
36a34c5a358a6aca72a7c35a3aca65f9171daaee,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(kimi): serve blamed the payload for a tokenizer without XTML tokens
7c28e18f99d94165a70ed28971f02000e0ebd0f4,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(plan): size the expert slot by the widest width the container holds
9212eff2f3c2e185f4925f4b983c08e1b5e866bc,2026-08-03,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,feat(kimi): learn from use — .coli_usage; autopin and decay; as GLM has
44d795829e03d299b5b614575832d898edd0378f,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #784 from dyKiU/bugfix/inkling-cache-capacity-regression
8c8e2c733ed9df2781c1500e13bed55de72c065d,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #762 from kreuzzelg/cuda-async-grouped-int4
d3bc866c6b73c8369b77954d960be0495bd9dadf,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #787 from JustVugg/feat/kimi-kv-prefix
2f8957ce597ffab92fe4752878839414c0cdd8b1,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,test(inkling): enforce cache capacity invariance
5b79fc95f2820c7e57bc27a0aaf8c942a8c99336,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #763 from RDouglasSharp/metal-prefill-on-dev
863139e5ea3442d5f8b633675aa12c636facb4f6,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(kimi): grow Lc/Rc instead of restarting them; or reuse never fires
d14b09dbf468ca0d77853b6c8e40135329cba6bc,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,feat(kimi): reuse the attention state a previous turn already built; stop leaking Lc/Rc
89472cb2105710aeef4721fa286f6f04621dfd9d,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #791 from bherald/fix/omp-physical-cores
846b148437111f10131e8eb90ed1f85842352c98,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #786 from JustVugg/feat/inkling-kv-prefix
414c0271e0d8b45f324ea12e9d2d3ed272e650cd,2026-08-03,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #785 from JustVugg/fix/783-engine-aware-doctor
7fad5913eb0d67a23205226f71b1aefc535c9776,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #782 from mgua/dev
e6b88994af100d4a2a6187aba2e50b3c39174850,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #781 from terrizoaguimor/harden/st-read-raw-contract
9278a215e277e6fc50f2cc7ed57f075b3bb307c6,2026-08-02,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fix(test): keep the generated payload as bytes; never as str
c7f7f8cefef7380f72df1c03d4573e0ce8081983,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,diag: say why a turn did not reuse; and capture stderr reliably
b4c4f613e94b1a4b1ed9debf9bc65f95f6237243,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(inkling): grow the KV instead of restarting it; or reuse never fires
64ee54e70542fd2b9028879b75f42d3ab34cb59b,2026-08-02,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fix(test): detect the CUDA recipe by fact; not by error message
120e52f2a3d073feb5f24747cd0dab1f34aed268,2026-08-02,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,test(inkling): give the tiny fixture a byte-level tokenizer for serve mode
c3e251eb88e447ef6db73501fcedc0d793d421dd,2026-08-02,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,test(inkling): prove prefix reuse is token-identical; end to end; in CI
948e7b134ed45ec04a6db96f347074454d8add5f,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(omp): size GLM threads from physical cores
2ade55326c8f134d888efda2a85e16c78bb7c366,2026-08-02,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs(experiments): the engine's own profiler; and the DRAFT re-test
639e3c32c0c4c7186f7e417738bcdb9ebac5b7d3,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,feat(inkling): reuse the attention state a previous turn already built
73da98f2dd471f72bed7d61fe92381e3ffbd7105,2026-08-02,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fix(test): skip the CUDA=1 recipe assertions where CUDA=1 is rejected
a1f9e8ebf46f26ffd85d2050b0c7f56d41b98192,2026-08-02,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fix(783): doctor inspects the model's own engine; CUDA=1 stops decorating kimi_k3
d9ef4caaaf64b874d109284055570cd4f2e0a8f2,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,cuda: refuse non-per-row formats in the expert-group fallbacks
59b303a1137661b5a98bbedf6d07b3e50408c3d4,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,cuda: dispatch grouped int4 (fmt=4) in the async expert-group path
374577d4be530f3302763bbd566fed695f10d03f,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,some edits in mission; introducing inference multitiering concept
42ac78dec9422a95189ce3542ee138a1717a0910,2026-08-02,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,st: document st_read_raw's caller contract; and add the capped sibling
de2b3171b64e3fec055d7898f422e29354a7ed70,2026-08-02,PRODUCTION_CAMPAIGN,no,SHARED_STORE,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,st: document st_read_raw's caller contract; and add the capped sibling
0436bd25b9e11a3eca5054d2151f6ce434419099,2026-08-02,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs(experiments): fold the retractions in; add the controlled measurements
1709febf76b48d98add46d3dd3f822d3df63b5ab,2026-07-23,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,metal: GPU attention for S>4 prefill (single command buffer; opt-in)
72ddb673b454f5132482ebfffffa9faaa98ae070,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #780 from ThefloorMiner/feat/usage-decay
a1725b38854a69c978442a5e786eb1e228bfc487,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #771 from ThefloorMiner/docs/prefill-chunk-and-cuda-dense
b50621e258c7feb4988d84c96359fae96b0d865d,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #770 from ThefloorMiner/fix/plan-warns-when-vram-is-already-in-use
965652f3d5cc9c2104e59fc66f07cf2e0638a530,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #777 from mgua/main
fddb30adef92d2537feba047387cad86b4d3ecea,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #761 from terrizoaguimor/docs/serve-carries-the-dashboard
fd5d72e6050fc6ed8fff2629801725a3bf002c6b,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #779 from JustVugg/feat/fmt8-ue8m0
57bf04e2d0b0a92e3f3c8c317cfaeb4c6a126ade,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #778 from JustVugg/feat/st-fp8-dtypes
413434781f7ddc2df07f7569a3e88e680930a9ae,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,feat(usage): COLI_USAGE_DECAY — give the learned expert history a half-life
c19206d0b87123489861dce0de1cfbd91f3d9e7c,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fmt=8: accept UE8M0 block scales alongside the f32 ones
d567972fb36c0b5f5f2a9c4e134b999f47e0261d,2026-08-02,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,test: pin the UE8M0 decode and the dtype table
2171adf7d17666d1bc7d1eee64ba051613bc76ef,2026-08-02,PRODUCTION_CAMPAIGN,no,SHARED_STORE,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,st.h: index F8_E4M3; F8_E8M0 and I64; and refuse them in the float readers
ec52bc3b68041f0ddad54298510fe4516b486824,2026-08-02,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,mgua@tomware.it added a small clarification for windows invocation from powershell
a25539ea9266951ecdb3bd497db4db3120ee2040,2026-08-02,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs(env): document COLI_PREFILL_CHUNK; and what CUDA_DENSE is worth
0588021a93864ba5e902cba1ffd10ef535790e4d,2026-07-23,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix: commit capped final token to stateful KV
3e2a261e02dabe9b93aa81ca4bbf20d7eaba7757,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(plan): warn when VRAM is already in use
e982047b192e7a510d58ca3dd5b5888fd3c115fb,2026-08-02,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: add GLM-5.2 experiment report on 4x RTX A6000 (Ampere) + EPYC 7402P
aa1ec162770398dd5f180ce7ce5a169979577982,2026-08-02,PRODUCTION_CAMPAIGN,no,DEEPSEEK,UNRELATED_BUT_INTENDED_PRODUCTION,docs(v4): describe target-only engine split
f8888ae50b480b29029b0a48e82f64ef32e86647,2026-08-02,PRODUCTION_CAMPAIGN,no,DEEPSEEK,UNRELATED_BUT_INTENDED_PRODUCTION,test(v4): generate target-only oracle in CI
43c5db89e86ade5dcaa964a67b39082f8e19e50d,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,feat(cli): route DeepSeek V4 through coli serving
8245eeae1dd77a82c0af63c4178d05836932625c,2026-08-02,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,refactor(v4): preserve target-only runtime
98690949806a7bf2f9aa8b03271212b0775cac38,2026-08-02,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,feat(st): support V4 checkpoint metadata
fddb786a597da2b0fcf9e126307d6a65f27a2c2f,2026-08-02,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge remote-tracking branch 'upstream/dev' into dev
c2158805d5592461897ccb56c024dcbbf1c35f02,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(tune): minimize replay compatibility change
af737e47903ca6a3c3ae6aa2abcad0d66a1060ed,2026-08-01,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: `coli serve` carries the dashboard too; and says so for headless hosts
e064837f55fd45b5ae5e04b51f3ffcb1f960334f,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,docs: `coli serve` carries the dashboard too; and says so for headless hosts
8430c3801ab8811befa62ec89b75d53a5aa5aeae,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(tune): retain legacy throughput parsing
fe308c98a79687dcc92d4555ca0e4d78a2e689a5,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #754 from terrizoaguimor/feat/olmoe-route-trace
a570e8680a8ca5c7b4c550b0d865ed1a2be3b2bf,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(tune): derive throughput from replay timing
bec15468d9bf8dfc3b4f25de388ac52147afa702,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #756 from rgbkrk/docs-inkling-audio
b6f4dfc29081c500250eb7df72b92a9768bee4c9,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #755 from anrasi/fix/makefile-linux-aarch64
b9ee0edbb050ab97a9ce236c35f578fbf0799bd8,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,metal+inkling: shared experts on the GPU as a bf16 block
cda2e4ee03d8478addbfbc2814550f2a310a0f23,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,inkling: overlap shared experts with the last GPU round
46da5ce49b994414392b1cc50864c868add41e60,2026-08-01,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: inkling audio input; including the 10 MB sidecar fetch
4705448c44197c9a073c3ce80dabececeba2497d,2026-07-28,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,build: Linux/aarch64 branch in the Makefile — probe DOTPROD/I8MM; don't trust native (#631)
8e13a0cfe706834925426058bff4f12b1900483d,2026-08-01,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,olmoe: adopt route_trace.h — the last engine on the shared history
ba5c44a35f68704f0b12ab12a169b31be5b1a57f,2026-08-01,PRODUCTION_CAMPAIGN,no,OLMOE,UNRELATED_BUT_INTENDED_PRODUCTION,olmoe: adopt route_trace.h — the last engine on the shared history
ee0c668b5b662345d9c7f4001585233ad4b1b8d5,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #752 from JustVugg/docs/plain-language-191
b41282a2a89d5e6ebaa3f7e30c0a0095ac90e599,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,docs: plain language for the words that stopped three engineers (#191)
5b8ae129c2f639272650d715b7af46e11760b1b0,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #750 from rgbkrk/shrinkling
113bc0fd43d6a1b58670d77a262c14f031d44758,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #749 from JustVugg/fix/serve-binary-mode-windows
d14e292d1ed38bf3d5f82419057c974ce179e819,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(win): put stdout in binary mode before the serve handshake (#748)
e57083f4ae0b6b8c0fbbd977bee888ce6a3b76c5,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,inkling: Apple defaults from the measured sweep
d7b18c007703c1abe368b5e31c3bb29d51247526,2026-07-31,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,inkling: keep Metal off the decode path
e5807c847ac1ad6000ef36125c1bb71097697149,2026-07-31,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,inkling: DMel audio input + Metal expert MoE
779ce88d44865b8630fdd007ce382271e59afabe,2026-07-31,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,gateway: DMel audio input for Inkling over the OpenAI API
9ad5764316b7f8e5808d7093d346455a5812ca45,2026-07-31,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,tools: keep audio tensors through conversion + multimodal tiny oracle
27637f0b579c38316e154a045a8707d3a74fa7fa,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge upstream/dev and resolve PR #165 conflicts
5091374434f03ed5d0e4fb061ca34e282de3ff0d,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #1 from anrasi/gb10-aarch64-v4
b085b48888a88d9a1c00b151a9979774b72cdbfd,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #747 from JustVugg/dev
06f31b243792e02174a0c343021e5543d5072be4,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #746 from JustVugg/fix/release-verify-encoding
72cf894758e03e6525cdd7f81a0a7412e510f78f,2026-08-01,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,fix(release): read the packaged tokenizer as UTF-8; not the Windows ANSI page
e05878855c274fd0af164f9597a2acb046600dd2,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #745 from JustVugg/dev
029989ab450f312cdee5b577963219ca11456aee,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #744 from JustVugg/chore/bump-1.4.0
9340979613f547fd9954c30c3e491b5c768a10d2,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,chore: gitignore .claude/
a489e1bab0891bc9da3ea2738a737fc2c3c993a7,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,chore: bump version to 1.4.0
7513ef549f9cff9acc59080772c2977798212773,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #711 from JustVugg/dev
c946780b9cdf9eb05c92cf8dcc47092452a3bef8,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #743 from JustVugg/fix/fp8-e2e-test-openmp-linux
9d240ab332c441ad9f6ef8dc9ec884ed2ce2dc88,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #742 from terrizoaguimor/feat/inkling-route-trace
8861d97e87868bf729b91470a935b178c5771751,2026-08-01,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fix(test): build the fp8 e2e harness with -fopenmp on Linux
f6ae8587936d8a76ab098a7ce35fdcc27634c9a3,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #741 from JustVugg/fix/cuda-tier-staging-rss
42835b685c3b061158a85f29267b3f8d3368170c,2026-07-31,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,inkling: adopt route_trace.h; keeping the IKU1 history readable
e542108366c07c5f06527a4036fdf5b3d3de717c,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(cuda): stage the VRAM tier in rounds so host RSS is bounded (#730)
926705df944e1f9c4d26d73c279ad4553a38ec8d,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #740 from JustVugg/docs/site-four-families
d2b565ef199269d955ac5763ff63ae36e754b14a,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #739 from JustVugg/fix/coli-cuda-value-not-presence
3cf82f6472c6e912fa50090bce0067a775ea5067,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,site: four model families; not one — and two cards that were plainly wrong
